SampleID,Site,source,Date,Year,Time,State,StreamName,Lat,Long,PrimaryCrewMembers,HabitatType,Habitat,GearType,HUC8,Topeka_Shiner,Substrate,BankStability,Depth_m,DepthCategory,Velocity_ms,VelocityCategory,WaterTemp_C,DrainTile,DOPercent,DO_mgL,Nitrate_mgL,Ammonium_mgL,Turbidity_NTU,Chloride_mgL,Conductivity_Scm,pH,SiteNotes
17MNBSWLW47,MO5,FWS,5/23/2017,2017,1020,MN,Willow Creek Tributary,44.129,-96.439,"Emerson, Utrup",oxbow,oxbow,,,0,,Light to Moderate Degradation,,Deep,,Slow,9.81,,98.5,9.34,16.15,0.08,32,95.28,632,8.41,
18MNBSWLWT111,MO5,FWS,2018,2018,,MN,Willow Creek Tributary,44.129,-96.439,"ScottRalston,KimEmerson,NickUtrup,LouiseMauldin,CoryBraastad",oxbow,oxbow,SN,,5,mud,moderate,,> 0.914,,,18.8,no,65.3,,13.7,,-65.1,,307.6,,
17MNBSWLW45,MO6,FWS,5/23/2017,2017,945,MN,Willow Creek Tributary,44.126,-96.439,"Emerson, Utrup",oxbow,oxbow,,,0,,Stable,,Deep,,Still,9.74,,89,8.53,16.75,0.11,39.2,96.45,619.4,8.33,
18MNBSWLWT112,MO6,FWS,2018,2018,,MN,Willow Creek Tributary,44.127,-96.439,"ScottRalston,KimEmerson,NickUtrup,LouiseMauldin,CoryBraastad",oxbow,oxbow,SN,,2,mud,stable,,> 0.914,,,18.8,no,66,,13.12,,54.7,,315,,
17MNRKMUD83,MUD,FWS,6/26/2017,2017,1055,MN,Mud Creek,43.514,-96.341,"Emerson, Utrup, Appel, ISU",stream,stream,,,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
16MNRKMUD91,MUD,FWS,6/28/2016,2016,1540,MN,Mud Creek,43.544,-96.341,"Emerson, McClure, Keuler",stream,stream,,Rock,0,,Light to Moderate Degredation,0.58,,0.29,,22.3,,142.2,10.3,24.63,0.43,89.8,51.21,912.7,7.95,
17MNRKMUD70,MUD,FWS,6/13/2017,2017,935,MN ,Mud Tributary,43.573,-96.314,Emerson,stream,stream,,,0,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
17MNRKMUDT84,MUD TRIB,FWS,6/26/2017,2017,155,MN,Mud Creek,43.531,-96.332,"Emerson, Utrup, Appel, ISU",stream,stream,,,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
17MNRKMUDT71,MUDTRIB,FWS,6/13/2017,2017,1440,MN ,Mud Tributary,43.543,-96.313,Emerson,stream,stream,,,0,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
18MNRKRKR01,MY1,FWS,2018,2018,,MN,Rock River,43.651,-96.194,"ScottRalston,JacobHernandez,KimEmerson,JohnReines",oxbow,oxbow,SN,,1,gravel,stable,,> 0.914,,,27.4,no,133.3,,7.46,,56.7,,675,,Rock River mainstem??
16MNRKRKRT69,MY1A,FWS,6/15/2016,2016,1450,MN,Rock River Tributary,43.653,-96.193,"Emerson, Ralston, Loechner, Passaro",stream,stream,,Rock,0,,Stable,1.07,,0,,15.16,,41.6,3.52,10.43,0.8,45.8,43.8,774.2,6.96,
17MNRKNWG72,NORWCR,FWS,6/13/2017,2017,1140,MN ,Norwegian Creek,43.529,-96.033,Emerson,stream,stream,,,16,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
17MNRKNWGT73,NORWCRT,FWS,6/13/2017,2017,1200,MN ,Norwegian Creek Tributary,43.535,-95.994,Emerson,stream,stream,,,0,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
16MNRKSTR85,NUAD,FWS,6/27/2016,2016,1615,MN,Split Rock Creek,43.762,-96.447,"Emerson, Utrup, McClure, Keuler",stream,stream,,Big Sioux,2,,Stable,0.67,,0.35,,25.67,,140.7,9.56,9.58,0.45,67.6,63.53,890.5,8.33,
16MNBSSTR84,NUBD,FWS,6/27/2016,2016,1600,MN,Split Rock Creek,43.761,-96.452,"Emerson, Utrup, McClure, Keuler",stream,stream,,Big Sioux,26,,Stable,0.55,,0.43,,25.08,,136.4,9.39,9.45,0.57,54.2,52.2,887.8,8.28,
19MNRKCNRB21,OH12A,FWS,2019,2019,,MN,Chanarambie Creek,43.949,-96.029,"KimEmerson,Others",stream,stream,SN,,0,sand,moderate,,0.475 - 0.914,,,,no,,,,,,,,,
19MNRKCNRB22,OH12A,FWS,2019,2019,,MN,Chanarambie Creek,43.949,-96.029,"KimEmerson,Others",stream,stream,SN,,0,cobble,moderate,,?0.457,,,,no,,,,,,,,,
19MNRKCNRB23,OH12A,FWS,2019,2019,,MN,Chanarambie Creek,43.949,-96.029,"KimEmerson,Others",stream,stream,SN,,1,gravel,activecutbank,,0.475 - 0.914,,,13.2,no,84.6,,14.7,,15.1,,777,,
16MNRKCPPD106,OL1,FWS,7/27/2016,2016,1225,MN,Champepedan Creek,43.728,-96.057,"Emerson, McClure",oxbow,oxbow,,Rock,11,,Stable,1.22,,0,,28.41,,136.6,8.84,0.25,0.57,8.3,21.61,694.4,8.24,
16MNRKCPPD107,OL13A,FWS,7/27/2016,2016,1230,MN,Champepedan Creek,43.728,-96.058,"Emerson, McClure",stream,stream,,Rock,0,,Light to Moderate Degredation,0.61,,0.58,,23.08,,125.7,8.96,7.29,0.45,8.7,28.85,805.5,8.13,
15MNRKCPPD17,OL1A,FWS,6/10/2015,2015,1000,MN,Champepedan Creek,43.728,-96.058,"Emerson, Ralston, Gehrke, Gamm",stream,stream,SN,,0,,Light to Moderate Degredation,0.13,,0.43,,19.8,,42.7,3.69,66.17,0.01,47.4,10304,798.2,6.97,
15MNRKCPPD19,OL2A,FWS,6/10/2015,2015,1200,MN,Champepedan Creek,43.729,-96.058,"Emerson, Ralston, Gehrke, Gamm",stream,stream,SN,,0,,Light to Moderate Degredation,0.17,,0.57,,21.44,,102.1,8.72,64.56,0.01,46.1,9865,800.5,6.95,Swift Current through this stretch
16MNRKCPPD108,OL3,FWS,7/27/2016,2016,1230,MN,Champepedan Creek,43.728,-96.06,"Emerson, McClure",oxbow,oxbow,,Rock,0,,Stable,1.22,,0,,28.13,,112.1,7.29,0.27,0.35,37.9,20.61,386.4,8.59,
17MNRKCPPD66,OL3,FWS,5/25/2017,2017,840,MN,Champepedan Creek,43.728,-96.059,"Emerson, Utrup",oxbow,oxbow,,,10,,Light to Moderate Degradation,,Deep,,Still,13,,168,14.78,15.5,0.06,14.4,90.69,506.9,9.19,
15MNRKCPPD21,OL3A,FWS,6/10/2015,2015,1320,MN,Champepedan Creek,43.728,-96.06,"Emerson, Ralston, Gehrke, Gamm",stream,stream,SN,,0,,Light to Moderate Degredation,0.13,,0.43,,22.73,,104.4,8.67,46.86,0.02,50.1,8913,800.6,6.95,
15MNRKCPPD23,OL4A,FWS,6/10/2015,2015,1410,MN,Champepedan Creek,43.727,-96.065,"Emerson, Ralston, Gehrke, Gamm",stream,stream,SN,,0,,Light to Moderate Degredation,0.09,,0.3,,23.61,,108.3,8.85,45.96,0.02,54.3,7862,798.1,6.94,
15MNRKPLR58,PC1,FWS,8/4/2015,2015,1000,MN,Poplar Creek,43.865,-96.205,"Emerson, Ralston, Schultz",oxbow,oxbow,SN,,0,,Stable,0,,0,,21,,25.6,2.51,47.43,0.78,407,3062,612.6,6.35,"Full of water, very nice oxbow. Need to use bag seine next year, and prior to construction"
16MNRKPLR97,PC1,FWS,6/29/2016,2016,1140,MN,Poplar Creek,43.865,-96.205,"Emerson, Utrup",oxbow,oxbow,,Rock,3,,Stable,1.22,,0,,26.68,,127.6,8.54,0.18,0.25,17.1,8.93,452.6,8.29,
18MNRKPLR49,PC1,FWS,2018,2018,,MN,Poplar Creek,43.865,-96.205,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,5,mud,stable,,> 0.914,,,22,no,79.5,,1.02,,114.4,,361.4,,
16MNRKPLR96,PC1A,FWS,6/29/2016,2016,1120,MN,Poplar Creek,43.865,-96.204,"Emerson, Utrup",stream,stream,,Rock,1,,Light to Moderate Degredation,0.27,,0.19,,24.13,,127.7,8.92,11.24,0.56,27.6,47.18,824.7,8.17,
15MNRKPLR28,PC1A,FWS,6/18/2015,2015,1500,MN,Poplar Creek,43.893,-96.168,"Emerson, Utrup, Kelling",stream,stream,SN,,13,,Light to Moderate Degredation,0.14,,0.46,,22.36,,123.7,10.66,77.91,0.01,36.8,12567,816.6,6.91,
16MNRKPLR94,PC2,FWS,6/29/2016,2016,935,MN,Poplar Creek,43.867,-96.2,"Emerson, Utrup, Keuler",oxbow,oxbow,,Rock,0,,Stable,1.83,,0,,24.76,,197.8,13.68,0.09,0.26,17.8,11.37,464.3,8.15,No Fish Sample
18MNRKPLR48,PC2,FWS,2018,2018,,MN,Poplar Creek,43.867,-96.2,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,18,gravel,activecutbank,,> 0.914,,,22,no,105.7,,0.96,,118.3,,420.6,,
17MNRKPLR65,PC2,FWS,5/24/2017,2017,1550,MN,Poplar Creek,43.867,-96.199,"Emerson, Utrup",oxbow,oxbow,,,0,,Stable,,Deep,,Still,15.82,,160.6,13.27,2.99,0.05,20.1,21.45,520,8.66,
16MNRKPLR95,PC2A,FWS,6/29/2016,2016,1005,MN,Poplar Creek,43.865,-96.204,"Emerson, Utrup",stream,stream,,Rock,46,,Heavily Degraded,0.27,,0.19,,24.13,,127.7,8.92,11.24,0.56,27.6,47.18,824.7,8.17,
15MNRKPLR30,PC2A,FWS,6/18/2015,2015,1355,MN,Poplar Creek,43.867,-96.199,"Emerson, Utrup, Kelling",stream,stream,SN,,42,,Heavily Degraded,0.01,,0.04,,23.59,,133.2,10.78,63.08,0.01,24.8,12303,816.7,6.95,
16MNRKPLRT98,PCT1,FWS,6/29/2016,2016,1300,MN,Poplar Creek Tributary,43.87,-96.205,"Emerson, Utrup",oxbow,oxbow,,Rock,12,,Light to Moderate Degredation,1.07,,0,,26.37,,158.9,10.65,0.42,0.36,14.3,28.01,640.7,8.11,
18MNRKPLRT47,PCT1,FWS,2018,2018,,MN,Poplar Creek Tributary,43.87,-96.205,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,16,mud,moderate,,0.475 - 0.914,,,21.7,no,93.6,,1.03,,115.3,,471,,
16MNRKPLRT99,PCT1A,FWS,6/29/2016,2016,1340,MN,Poplar Creek Tributary,43.866,-96.205,"Emerson, Utrup",stream,stream,,Rock,5,,Stable,0.27,,0.19,,21.93,,98,7.15,11.31,0.47,37.9,42.07,807.7,8,
15MNRKPLRT32,PCT1A,FWS,6/18/2015,2015,1015,MN,Poplar Creek Tributary,43.87,-96.205,"Emerson, Utrup, Kelling",stream,stream,SN,,31,,Light to Moderate Degredation,0.04,,0.12,,16.3,,89.7,8.22,39.43,0.01,62.2,9402,804.7,6.7,Road drainage ditch runs past future oxbow mouth and drains into stream
16MNRKPRLT100,PCT2,FWS,6/29/2016,2016,1410,MN,Poplar Creek Tributary,43.867,-96.204,"Emerson, Utrup",oxbow,oxbow,,Rock,0,,Stable,1.22,,0.01,,27.01,,136.6,9.08,14.39,0.2,4.5,20.21,640.6,8.05,
17MNRKPLRT64,PCT2,FWS,5/24/2017,2017,1510,MN,Poplar Creek Tributary,43.867,-96.204,"Emerson, Utrup",oxbow,oxbow,,,21,,Light to Moderate Degradation,,Deep,,Still,17.12,,187.8,11.87,45.58,0.09,22.3,62.61,681.2,8.67,
16MNRKPLRT101,PCT2A,FWS,6/29/2016,2016,1455,MN,Poplar Creek Tributary,43.866,-96.205,"Emerson, Utrup",stream,stream,,Rock,3,,Stable,0.27,,0.19,,21.93,,98,7.15,11.31,0.47,37.9,42.07,807.7,8,
15MNRKPLRT34,PCT2A,FWS,6/18/2015,2015,1245,MN,Poplar Creek Tributary,43.867,-96.204,"Emerson, Utrup, Kelling",stream,stream,SN,,41,,Stable,0.02,,0.06,,17.55,,95.4,8.78,41.67,0.02,28.3,7840,801,6.7,
17MNBSPSS78,PIPECR,FWS,6/14/2017,2017,1315,MN,Pipestone Creek,44.111,-96.338,"Emerson, Utrup, Appel, ISU",stream,stream,,,4,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
17MNBSPSST79,PIPECRT,FWS,6/14/2017,2017,1450,MN,Pipestone Creek,44.154,-96.234,"Emerson, Utrup, Appel, ISU",stream,stream,,,0,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
18MNBSPPS113,Pipestone,FWS,2018,2018,,MN,Pipestone Creek,44.023,-96.329,"KimEmerson,CarolynSchultz",Lake,Lake,SN,,11,vegetation,moderate,,0.475 - 0.914,,,19.9,no,91.5,,39,,113.4,,805,,Upstream of dam_RDB
18MNBSPPS114,Pipestone,FWS,2018,2018,,MN,Pipestone Creek,44.023,-96.33,"KimEmerson,CarolynSchultz",stream,stream,SN,,0,gravel,moderate,,?0.457,,,,no,,,,,,,,,Down stream dam_LDB
18MNBSPPS115,Pipestone,FWS,2018,2018,,MN,Pipestone Creek,44.023,-96.33,"KimEmerson,CarolynSchultz",stream,stream,SN,,0,cobble,moderate,,?0.457,,,,no,,,,,,,,,Down stream dam above HWY 67_LDB
18MNBSPPS116,Pipestone,FWS,2018,2018,,MN,Pipestone Creek,44.023,-96.329,"KimEmerson,CarolynSchultz",stream,stream,SN,,0,gravel,moderate,,?0.457,,,,no,,,,,,,,,Down stream dam above HWY 67_RDB
19MNRKRKRT25,PR2,FWS,2019,2019,,MN,Rock River Tributary,43.82,-96.084,"ScottRalston,KimEmerson,Others",oxbow,oxbow,SN,,4,mud,moderate,,> 0.914,,,28.3,no,352.5,,4.32,,36.3,,769,,
19MNRKRKRT24,PR2A,FWS,2019,2019,,MN,Rock River Tributary,43.819,-96.084,"ScottRalston,KimEmerson,Others",stream,stream,SN,,0,sand,moderate,,?0.457,,,24.1,no,94.5,,6.63,,38.7,,787,,
15MNBSPPS40,PSAD,FWS,6/23/2015,2015,910,MN,Pipestone Creek,44.023,-96.329,"Emerson, Ralston, Mauldin",stream,stream,SN,,5,,Stable,0.02,,0.05,,15.33,,87.3,8.42,51.9,0.01,30.7,11108,737.7,6.71,
16MNBSPPS74,PSAD,FWS,6/23/2016,2016,1200,MN,Pipestone Creek,44.023,-96.329,"Emerson, Wiig, Schultz",stream,stream,,Big Sioux,8,,Stable,0.76,,0.01,,21.38,,185.5,13.69,23.5,0.38,37.1,42.02,799.6,8.31,
16MNBSPPS76,PSAWF,FWS,6/23/2016,2016,1230,MN,Pipestone Creek,44.015,-96.318,"Emerson, Wiig, Schultz",stream,stream,,Big Sioux,0,,Light to Moderate Degredation,0.9,,0.08,,18.1,,137,10.8,25.58,0.32,5.4,47.55,846.6,7.82,
15MNBSPPS41,PSAWF,FWS,6/23/2015,2015,1240,MN,Pipestone Creek,44.015,-96.318,"Emerson, Ralston, Mauldin",stream,stream,SN,,0,,Light to Moderate Degredation,0.15,,0.48,,14.27,,98.5,9.7,45.9,0.02,11.8,10672,826.9,6.44,Channelized upstream of sample location
16MNBSPPS75,PSBD,FWS,6/23/2016,2016,1200,MN,Pipestone Creek,44.023,-96.33,"Emerson, Wiig, Schultz",stream,stream,,Big Sioux,0,,Stable,0.15,,0.57,,21.36,,146,10.78,21.67,0.54,10,50.26,803.9,8.21,
15MNBSPPS42,PSBD,FWS,6/23/2015,2015,900,MN,Pipestone Creek,44.023,-96.33,"Emerson, Ralston, Mauldin",stream,stream,SN,,4,,Stable,0.12,,0.4,,15.18,,102.2,9.91,49.02,0.01,31.4,11076,740.8,6.73,"Approximately one dozen fish with either deformities, fungal infections, or parasites (neascus)"
16MNRKCPPD73,QU123A,FWS,6/16/2016,2016,1045,MN,Champepedan Creek,43.726,-96.066,"Emerson, Loechner, Passaro",stream,stream,,Rock,0,,Light to Moderate Degredation,0.52,,0.92,,19.78,,106.7,8.16,19.51,0.37,47.1,39.96,795.5,8.13,
18MNRKLRKR24,RA1,FWS,2018,2018,,MN,Little Rock River,43.575,-95.759,"ScottRalston,JacobHernandez,KimEmerson,JohnReines,CoryBraastad",oxbow,oxbow,SN,,0,mud,stable,,> 0.914,,,23.9,no,50.7,,9.8,,104.6,,354.9,,
19MNRKLRKR03,RA1,FWS,2019,2019,,MN,Little Rock River,43.575,-95.759,"KimEmerson,NickUtrup,Others",oxbow,oxbow,SN,,12,mud,moderate,,0.475 - 0.914,,,20.2,no,180,,0.37,,12.5,,445.1,,
17MNRKLRKR67,RA123A,FWS,6/12/2017,2017,1042,MN,Little Rock River,43.573,-95.757,"Emerson, Utrup",stream,stream,,,0,,Stable,,Shallow,,Slow,19.65,,102.4,7.82,25.1,0.1,27.9,138.2,788.7,8.43,
18MNRKLRKR25,RA2,FWS,2018,2018,,MN,Little Rock River,43.574,-95.757,"ScottRalston,JacobHernandez,KimEmerson,JohnReines,CoryBraastad",oxbow,oxbow,SN,,0,mud,moderate,,> 0.914,,,14.4,no,89.3,,7.2,,119.9,,794,,
19MNRKLRKR04,RA2,FWS,2019,2019,,MN,Little Rock River,43.574,-95.756,"KimEmerson,NickUtrup,Others",oxbow,oxbow,SN,,0,mud,activecutbank,,0.475 - 0.914,,,11.2,no,64.5,,0.07,,0.3,,890,,
18MNRKLRKR26,RA3,FWS,2018,2018,,MN,Little Rock River,43.573,-95.757,"KimEmerson,JacobHernandez,ScottRalston,JohnReines,CoryBraastad",oxbow,oxbow,SN,,0,,moderate,,> 0.914,,,12.8,no,77.6,,6.7,,119.2,,760,,
19MNRKLRKR05,RA3,FWS,2019,2019,,MN,Little Rock River,43.573,-95.757,"KimEmerson,NickUtrup,Others",oxbow,oxbow,SN,,0,,moderate,,0.475 - 0.914,,,12.2,no,65.3,,0.25,,0.8,,765,,
16MNRKKNZ89,RE1A,FWS,6/28/2016,2016,1230,MN,Kanaranzi Creek,43.658,-95.93,"Emerson, McClure, Keuler",stream,stream,,Rock,0,,Heavily Degraded,0.67,,0.67,,21.2,,124,9.18,21.7,0.29,27.2,50.53,850.9,8.07,
18MNBSSTRK12,RK1A,FWS,2018,2018,,MN,Split Rock Creek,43.762,-96.364,"ScottRalston,KimEmerson,JacobHernandez,JohnReines,CoryBraastad",stream,stream,SN,,0,,moderate,,?0.457,,,12.6,yes,119.4,,26.54,,113.2,,673,,DS Hwy 7 culvert
18MNBSSTRK13,RK1A,FWS,2018,2018,,MN,Split Rock Creek,43.762,-96.364,"ScottRalston,JacobHernandez,KimEmerson,JohnReines,CoryBraastad",stream,stream,SN,,0,,moderate,,?0.457,,,,no,,,,,,,,,
18MNBSSTRK11,RK1A,FWS,2018,2018,,MN,Split Rock Creek,43.768,-96.372,"ScottRalston,KimEmerson,JacobHernandez,JohnReines,CoryBraastad",stream,stream,SN,,1,,stable,,0.475 - 0.914,,,14.1,yes,130.9,,30.94,,64.4,,684,,
17MNRKELK25,RM1,FWS,6/1/2017,2017,1610,MN,Elk Creek,43.672,-96.064,Emerson,oxbow,oxbow,,,21,,Light to Moderate Degradation,,Mid-depth,,Still,20.37,,191.5,14.82,40.62,0.09,51.2,80.57,785.3,8.75,
17MNRKELK24,RM123A,FWS,6/1/2017,2017,1616,MN,Elk Creek,43.671,-96.065,Emerson,stream,stream,,,0,,Light to Moderate Degradation,,Mid-depth,,Slow,19.65,,157.7,12.05,47.95,0.07,25,87.51,794.9,8.67,
17MNRKELK26,RM123A,FWS,6/1/2017,2017,1616,MN,Elk Creek,43.671,-96.065,Emerson,stream,stream,,,0,,Light to Moderate Degradation,,Mid-depth,,Slow,19.65,,157.7,12.05,47.95,0.07,25,87.51,794.9,8.67,
17MNRKELK28,RM123A,FWS,6/1/2017,2017,1616,MN,Elk Creek,43.671,-96.065,Emerson,stream,stream,,,0,,Light to Moderate Degradation,,Mid-depth,,Slow,19.65,,157.7,12.05,47.95,0.07,25,87.51,794.9,8.67,
17MNRKELK27,RM2,FWS,6/1/2017,2017,1615,MN,Elk Creek,43.672,-96.066,Emerson,stream,stream,,,16,,Light to Moderate Degradation,,Deep,,Still,24.81,,318,22.84,34.28,0.09,48.3,87.57,692,8.78,
17MNRKELK23,RM3,FWS,6/1/2017,2017,1625,MN,Elk Creek,43.67,-96.067,Emerson,oxbow,oxbow,,,4,,Light to Moderate Degradation,,Deep,,Still,21.92,,152.6,11.14,42.87,0.08,55,90.51,787,8.19,
17MNRKELK29,RM4,FWS,6/1/2017,2017,1635,MN,Elk Creek,43.672,-96.071,Emerson,oxbow,oxbow,,,21,,Stable,,Deep,,Still,28.16,,268.9,17.47,27.67,0.1,38.2,89.81,696,8.92,
16MNRKELK57,RM4A,FWS,5/20/2016,2016,1215,MN,Elk Creek,43.672,-96.073,"Emerson, Ralston, McClure, ISU",stream,stream,,Rock,2,,Stable,0.43,,0.97,,12.94,,124.1,10.94,34.9,0.06,6.1,50.3,807.7,8.1,
17MNRKELK30,RM4A,FWS,6/1/2017,2017,1640,MN,Elk Creek,43.672,-96.072,Emerson,stream,stream,,,0,,Stable,,Mid-depth,,Slow,19.8,,157,12.24,47.03,0.06,27.9,94.28,797.2,8.65,
18MNRKKNZ51,RN1A,FWS,2018,2018,,MN,"Kanaranzi Creek, East Branch",43.679,-95.779,"HeidiKeuler,KimEmerson,CoryBraastad,Others",stream,stream,SN,,0,,moderate,,> 0.914,,,16.9,no,120.8,,20.63,,108.2,,793,,US falls
19MNRKRKRT17,RO1,FWS,2019,2019,,MN,Rock River Tributary,43.657,-96.202,"KimEmerson,NickUtrup,Others",oxbow,oxbow,SN,,0,,moderate,,0.475 - 0.914,,,25.9,no,285.9,,0.27,,8.2,,557,,
17MNRKNWG86,RT12A,FWS,6/26/2017,2017,1435,MN,Norwegian Creek,43.515,-96.058,Emerson,stream,stream,,,0,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
18MNRKCPPD45,SC1,FWS,2018,2018,,MN,Champepedan Creek,43.719,-96.077,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,1,,moderate,,0.475 - 0.914,,,22.9,no,89.7,,5.28,,115,,584,,
17MNRKCPPD38,SC1,FWS,6/1/2017,2017,1410,MN,Champepedan Creek,43.72,-96.077,Emerson,oxbow,oxbow,,,0,,Light to Moderate Degradation,,Deep,,Still,21.91,,174.4,12.79,2.73,0.08,60.2,81.92,719.9,8.45,
16MNRKCPPD72,SC12A,FWS,6/15/2016,2016,1610,MN,Champepedan Creek,43.718,-96.077,"Emerson, Loechner, Passaro",stream,stream,,Rock,1,,Heavily Degraded,0.73,,0.5,,23.46,,120.7,8.54,18.38,0.33,44,40.52,788.9,8.13,
17MNRKCPPD39,SC12A,FWS,6/1/2017,2017,1415,MN,Champepedan Creek,43.719,-96.076,Emerson,stream,stream,,,0,,Heavily Degraded,,Deep,,Fast,18.06,,120.3,9.5,41.02,0.07,47.1,82.33,795.3,8.63,
17MNRKCPPD40,SC2,FWS,6/1/2017,2017,1420,MN,Champepedan Creek,43.719,-96.077,Emerson,oxbow,oxbow,,,15,,Light to Moderate Degradation,,Deep,,Still,22.83,,154.2,11.29,6.02,0.12,50.9,76.28,641.6,8.77,
16MNRKKNZ35a,SHURRA,FWS,5/18/2016,2016,1535,MN,Kanaranzi Creek,43.502,-96.115,"Emerson, Ralston, McClure, Riens, Hernandez",oxbow,oxbow,,Rock,5,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
18MNRKRKR63,SHURRA,FWS,2018,2018,,MN,Rock River,43.503,-96.117,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,0,,activecutbank,,0.475 - 0.914,,,,no,,,,,,,,,
18MNRKRKR62,SHURRB,FWS,2018,2018,,MN,Rock River,43.502,-96.116,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,2,,moderate,,> 0.914,,,25.1,no,149.1,,13.34,,96.8,,677,,
16MNRKKNZ35b,SHURRB,FWS,5/18/2016,2016,1535,MN,Kanaranzi Creek,43.503,-96.116,"Emerson, Ralston, McClure, Riens, Hernandez",oxbow,oxbow,,Rock,2,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
15MNBSFDUT43,ST1,FWS,6/23/2015,2015,1400,MN,Flandreau Creek Tributary,44.153,-96.282,"Emerson, Ralston, Mauldin",oxbow,oxbow,SN,,0,,Stable,0,,0,,.,,.,.,.,.,.,.,.,.,Pipestone CR10 Stream Realignment. Did not take water quality in oxbow.
17MNBSFDUT57,ST1,FWS,5/23/2017,2017,1630,MN,Flandreau Creek Tributary,44.153,-96.282,"Emerson, Utrup",oxbow,oxbow,,,3,,Light to Moderate Degradation,,Mid-depth,,Still,11.55,,131.2,11.94,30.85,0.07,18.6,83.13,622.7,8.73,
16MNBSFDUT41,ST1,FWS,5/19/2016,2016,1135,MN,Flandreau Creek Tributary,44.153,-96.281,McClure,oxbow,oxbow,,Big Sioux,0,,Light to Moderate Degredation,0.91,,0,,17.1,,114.5,9.21,6.9,0.11,90,27.48,643.1,8.3,
17MNBSFDUT77,ST1(b),FWS,6/14/2017,2017,1140,MN,Flandreau Creek Tributary,44.153,-96.282,"Emerson, Utrup, Appel, ISU",oxbow,oxbow,,,7,,.,.,.,,.,.,.,.,.,.,.,.,.,.,.,
15MNBSFDUT44,ST1A,FWS,6/23/2015,2015,1400,MN,Flandreau Creek Tributary,44.153,-96.282,"Emerson, Ralston, Mauldin",stream,stream,SN,,0,,Light to Moderate Degredation,0.16,,0.54,,19.8,,86.4,7.56,34.82,0.07,42,1539,717.2,6.69,"Pipestone CR10 Stream Realignment. Banks not vegetated yet, seeing minimal erosion. "
16MNBSFDUT42,ST1A,FWS,5/19/2016,2016,1135,MN,Flandreau Creek Tributary,44.153,-96.281,"Emerson, Riens, Mauldin, ISU",stream,stream,,Big Sioux,0,,Light to Moderate Degredation,0.34,,0.53,,15.3,,128.8,10.76,16.6,0.06,5.2,36.53,745.2,8.28,
17MNRKKNZ43,SV1,FWS,5/22/2017,2017,1400,MN,Kanaranzi Creek,43.637,-95.961,"Emerson, Utrup",oxbow,oxbow,,,0,,Stable,,Deep,,Still,12.57,,126.9,11.26,71.55,0.17,3.1,429.7,876.3,8.37,
18MNRKKNZ56,SV1,FWS,2018,2018,,MN,Kanaranzi Creek,43.637,-95.961,"HeidiKeuler,KimEmerson,CoryBraastad,Others",oxbow,oxbow,SN,,5,,moderate,,0.475 - 0.914,,,21,yes,59.6,,1.84,,63.2,,857,,
16MNRKKNZ65,SV1A,FWS,6/14/2016,2016,1200,MN,Kanaranzi Creek,43.637,-95.961,Emerson,stream,stream,,Rock,0,,Light to Moderate Degredation,0.67,,0.82,,21.29,,112.1,8.28,25.76,0.42,32.5,73.56,865.7,8.13,
17MNBSBVR15,TS1,FWS,6/1/2017,2017,1240,MN,Beaver Creek,43.745,-96.261,Emerson,oxbow,oxbow,,,21,,Light to Moderate Degradation,,Deep,,Still,17.95,,122,9.66,3.86,0.02,69.2,23.19,440.1,8.27,
16MNBSBVR09,TS1A,FWS,5/17/2016,2016,1030,MN,Beaver Creek,43.745,-96.261,"Utrup, Mauldin, ISU",stream,stream,,Big Sioux,43,,Stable,0.46,,0.3,,10.85,,112.5,10.42,34.44,0.04,7.1,50.99,741.7,8.15,
17MNBSBVR16,TS1A,FWS,6/1/2017,2017,1245,MN,Beaver Creek,43.745,-96.261,Emerson,stream,stream,,,4,,Stable,,Mid-depth,,Slow,16.34,,129.1,10.56,47.33,0.05,16.8,89.09,757.4,8.55,
17MNBSBVR13,TS2,FWS,6/1/2017,2017,1220,MN,Beaver Creek,43.741,-96.263,Emerson,oxbow,oxbow,,,21,,Light to Moderate Degradation,,Deep,,Still,17.06,,143.7,11.57,39.57,0.05,22.3,89.88,728.7,8.57,
